"Gear
Group",Year,Time,Lat,Latd,Lon,Effort,SWO,ALB,YFT,BET,CPUE_SWO,CPUE_ALB,CPUE_YFT,CPUE_BET
LL,2020,Jul-20,20,-20,10,14844,327,0,0,80,0.022029103,0,0,0.005389383
LL,2020,Jul-20,25,-25,10,100300,5652,45750,334,2751,0.056350947,0.456131605,0.00333001,0.027427717
LL,2020,Aug-20,15,-15,5,45375,2087,202,466,980,0.04599449,0.004451791,0.010269972,0.021597796
LL,2020,Aug-20,15,-15,10,3411,490,0,12,70,0.143652888,0,0.00351803,0.020521841
LL,2020,Aug-20,20,-20,0,18180,218,6533,764,612,0.011991199,0.359350935,0.042024202,0.033663366
LL,2020,Aug-20,20,-20,5,5720,242,0,0,30,0.042307692,0,0,0.005244755
LL,2020,Aug-20,20,-20,10,32201,1368,267,218,178,0.042483153,0.008291668,0.006769976,0.005527779
LL,2020,Aug-20,25,-25,5,61870,255,14634,817,4520,0.004121545,0.236528204,0.013205107,0.073056409
LL,2020,Aug-20,25,-25,5,21600,75,31100,40,374,0.003472222,1.439814815,0.001851852,0.017314815
LL,2020,Sep-20,15,-15,0,1300,261,0,197,0,0.200769231,0,0.151538462,0
LL,2020,Sep-20,15,-15,5,8000,40,150,45,372,0.005,0.01875,0.005625,0.0465
LL,2020,Sep-20,15,-15,10,3324,0,0,0,348,0,0,0,0.104693141
LL,2020,Sep-20,20,-20,0,107430,1574,38250,3825,3398,0.014651401,0.356045797,0.03560458,0.031629899
LL,2020,Sep-20,20,-20,5,4265,18,264,0,322,0.004220399,0.061899179,0,0.075498242
LL,2020,Sep-20,25,-25,0,19332,0,4153,342,919,0,0.21482516,0.017690875,0.047537761
LL,2020,Sep-20,15,-15,0,6500,3137,0,88,0,0.482615385,0,0.013538462,0
LL,2020,Sep-20,25,-25,0,14400,0,14250,42,161,0,0.989583333,0.002916667,0.011180556
LL,2020,Sep-20,25,-25,5,18000,0,16850,136,447,0,0.936111111,0.007555556,0.024833333
LL,2020,Sep-20,25,-25,10,3600,0,2200,0,150,0,0.611111111,0,0.041666667
LL,2020,Oct-20,15,-15,5,22155,0,0,128,4754,0,0,0.005777477,0.214579102
LL,2020,Oct-20,15,-15,10,44922,737,0,3503,19621,0.016406215,0,0.077979609,0.436779306
LL,2020,Oct-20,20,-20,0,318620,567,75416,4601,14269,0.001779549,0.23669575,0.014440399,0.044783755
LL,2020,Oct-20,20,-20,5,17060,975,829,52,1570,0.057151231,0.0485932,0.003048066,0.092028136
LL,2020,Oct-20,20,-20,10,7500,0,1300,35,433,0,0.173333333,0.004666667,0.057733333
LL,2020,Oct-20,25,-25,0,24000,5155,0,50,520,0.214791667,0,0.002083333,0.021666667
LL,2020,Oct-20,25,-25,10,10302,0,1366,53,969,0,0.132595613,0.005144632,0.094059406
LL,2020,Oct-20,15,-15,0,29900,7073,0,912,0,0.236555184,0,0.030501672,0
LL,2020,Oct-20,20,-20,0,7800,2665,0,139,0,0.341666667,0,0.017820513,0
LL,2020,Oct-20,25,-25,0,13584,3104,17,0,240,0.228504122,0.001251472,0,0.017667845
LL,2020,Nov-20,15,-15,5,27852,92,0,195,7791,0.003303174,0,0.007001293,0.279728565
LL,2020,Nov-20,15,-15,10,55056,1061,0,1300,26188,0.019271287,0,0.023612322,0.475661145
LL,2020,Nov-20,20,-20,0,33900,6457,1040,93,388,0.190471976,0.030678466,0.002743363,0.011445428
LL,2020,Nov-20,20,-20,5,73615,149,4635,186,10598,0.002024044,0.062962711,0.002526659,0.143965224
LL,2020,Nov-20,20,-20,10,4000,0,530,0,23,0,0.1325,0,0.00575
LL,2020,Nov-20,25,-25,0,18000,3578,10,45,690,0.198777778,0.000555556,0.0025,0.038333333
LL,2020,Nov-20,25,-25,5,20672,5472,2240,0,245,0.264705882,0.108359133,0,0.01185178
LL,2020,Nov-20,25,-25,10,83800,130,35540,26,2940,0.001551313,0.424105012,0.000310263,0.035083532
LL,2020,Nov-20,20,-20,0,6500,2410,0,0,0,0.370769231,0,0,0
LL,2020,Nov-20,25,-25,0,2304,1214,0,0,0,0.526909722,0,0,0
LL,2020,Nov-20,25,-25,5,18432,6821,0,0,68,0.370062934,0,0,0.003689236
LL,2020,Dec-20,15,-15,5,38604,95,54,1190,6564,0.002460885,0.001398819,0.030825821,0.170034193
LL,2020,Dec-20,15,-15,10,36276,191,0,1952,19344,0.005265189,0,0.053809681,0.533245121
LL,2020,Dec-20,20,-20,0,15100,6645,0,120,45,0.440066225,0,0.00794702,0.002980132
LL,2020,Dec-20,20,-20,5,17250,1145,80,30,455,0.066376812,0.004637681,0.00173913,0.026376812
LL,2020,Dec-20,20,-20,10,3240,0,0,0,253,0,0,0,0.07808642
LL,2020,Dec-20,25,-25,0,10500,1445,0,65,165,0.137619048,0,0.006190476,0.015714286
LL,2020,Dec-20,25,-25,5,26526,11376,225,0,0,0.428862248,0.008482244,0,0
LL,2020,Dec-20,25,-25,10,167350,165,34460,179,4632,0.000985958,0.205915745,0.001069615,0.027678518
LL,2020,Dec-20,25,-25,5,18200,13160,0,0,0,0.723076923,0,0,0
LL,2020,Jan-21,25,-25,10,1300,1610,0,0,0,1.238461538,0,0,0
LL,2021,Jan-21,15,-15,5,11100,0,11,27,742,0,0.000990991,0.002432432,0.066846847
LL,2021,Jan-21,15,-15,10,6800,0,0,0,0,0,0,0,0
LL,2021,Jan-21,20,-20,10,26900,203,300,254,288,0.007546468,0.011152416,0.009442379,0.01070632
LL,2021,Jan-21,25,-25,0,14800,0,3080,0,121,0,0.208108108,0,0.008175676
LL,2021,Jan-21,25,-25,5,24900,0,5766,22,247,0,0.231566265,0.000883534,0.009919679
LL,2021,Jan-21,25,-25,10,44500,129,5900,82,199,0.002898876,0.13258427,0.001842697,0.00447191
LL,2021,Jan-21,20,-20,0,5200,1530,0,160,0,0.294230769,0,0.030769231,0
LL,2021,Jan-21,25,-25,0,1300,655,0,0,0,0.503846154,0,0,0
LL,2021,Jan-21,25,-25,10,18200,14250,0,0,0,0.782967033,0,0,0
LL,2021,Feb-21,20,-20,10,14300,121,0,135,91,0.008461538,0,0.009440559,0.006363636
LL,2021,Feb-21,25,-25,5,11100,0,2240,0,48,0,0.201801802,0,0.004324324
LL,2021,Feb-21,25,-25,10,121900,307,46108,184,1113,0.002518458,0.378244463,0.001509434,0.009130435
LL,2021,Mar-21,20,-20,10,86600,1006,20950,610,3239,0.011616628,0.241916859,0.00704388,0.037401848
LL,2021,Mar-21,25,-25,10,130100,611,75748,452,3167,0.004696387,0.582229055,0.003474251,0.024342813
LL,2021,Apr-21,20,-20,5,3700,0,130,0,120,0,0.035135135,0,0.032432432
LL,2021,Apr-21,20,-20,10,54080,961,12864,206,3771,0.01776997,0.237869822,0.003809172,0.06973003
LL,2021,Apr-21,25,-25,10,15700,0,5760,50,410,0,0.366878981,0.003184713,0.02611465
LL,2021,May-21,15,-15,5,6840,132,0,0,202,0.019298246,0,0,0.029532164
LL,2021,May-21,15,-15,10,36120,5322,431,0,2161,0.147342193,0.011932447,0,0.05982835
LL,2021,May-21,20,-20,5,17980,1577,1092,22,1070,0.087708565,0.060734149,0.001223582,0.059510567
LL,2021,May-21,20,-20,10,78900,12225,25862,827,5211,0.154942966,0.327782003,0.010481622,0.066045627
LL,2021,May-21,25,-25,10,108890,389,48380,1240,3507,0.003572413,0.444301589,0.011387639,0.032206814
LL,2021,Jun-21,15,-15,5,9000,1142,0,681,0,0.126888889,0,0.075666667,0
LL,2021,Jun-21,15,-15,10,33640,1684,4355,2617,1987,0.050059453,0.129458977,0.077794293,0.059066587
LL,2021,Jun-21,20,-20,5,1800,27,0,105,0,0.015,0,0.058333333,0
LL,2021,Jun-21,20,-20,10,21800,1344,1624,693,321,0.061651376,0.074495413,0.031788991,0.014724771
LL,2021,Jun-21,25,-25,10,59800,130,34687,363,2155,0.002173913,0.580050167,0.006070234,0.036036789
LL,2021,Jun-21,25,-25,10,95915,1513,62650,806,4493,0.015774384,0.653182505,0.008403274,0.046843559
LL,2021,Jul-21,15,-15,0,3700,0,1270,55,170,0,0.343243243,0.014864865,0.045945946
LL,2021,Jul-21,15,-15,5,48100,113,16129,1362,2951,0.002349272,0.335322245,0.028316008,0.061351351
LL,2021,Jul-21,15,-15,10,77700,518,21205,5302,8743,0.006666667,0.272908623,0.068236808,0.112522523
LL,2021,Jul-21,20,-20,5,134800,170,39865,1468,6212,0.001261128,0.295734421,0.010890208,0.046083086
LL,2021,Jul-21,20,-20,10,10500,0,5064,220,325,0,0.482285714,0.020952381,0.030952381
LL,2021,Jul-21,25,-25,10,83450,269,54822,886,3576,0.003223487,0.656944278,0.010617136,0.042852007
LL,2021,Jul-21,25,-25,0,19500,0,10000,44,88,0,0.512820513,0.00225641,0.004512821
LL,2021,Aug-21,15,-15,5,55500,130,18970,1155,2067,0.002342342,0.341801802,0.020810811,0.037243243
LL,2021,Aug-21,15,-15,10,3700,0,1240,55,207,0,0.335135135,0.014864865,0.055945946
LL,2021,Aug-21,20,-20,0,12000,0,3670,232,382,0,0.305833333,0.019333333,0.031833333
LL,2021,Aug-21,20,-20,5,144100,179,44387,2701,4100,0.001242193,0.308029146,0.018743928,0.028452464
LL,2021,Aug-21,20,-20,10,7730,1248,20,0,0,0.1614489,0.002587322,0,0
LL,2021,Aug-21,25,-25,5,4000,0,300,0,45,0,0.075,0,0.01125
LL,2021,Aug-21,25,-25,10,58160,1163,4033,205,933,0.019996561,0.069343191,0.003524759,0.016041953
LL,2021,Aug-21,25,-25,0,34800,28,15400,46,388,0.000804598,0.442528736,0.001321839,0.011149425
LL,2021,Sep-21,15,-15,5,10882,329,190,22,400,0.030233413,0.017460026,0.002021687,0.036757949
LL,2021,Sep-21,15,-15,10,32950,1312,0,165,0,0.039817906,0,0.005007587,0
LL,2021,Sep-21,20,-20,0,41000,4630,6820,566,952,0.112926829,0.166341463,0.013804878,0.023219512
LL,2021,Sep-21,20,-20,5,93800,2351,11165,320,3843,0.025063966,0.119029851,0.003411514,0.040970149
LL,2021,Sep-21,20,-20,10,70383,1571,2095,130,1242,0.022320731,0.02976571,0.001847037,0.017646307
LL,2021,Oct-21,25,-25,5,2600,542,0,0,139,0.208461538,0,0,0.053461538
LL,2021,Oct-21,15,-15,5,94113,1123,1002,1299,8819,0.011932464,0.010646776,0.013802557,0.093706502
LL,2021,Oct-21,15,-15,10,39941,884,29,202,292,0.022132646,0.000726071,0.00505746,0.007310783
LL,2021,Oct-21,20,-20,0,10300,1400,0,520,0,0.13592233,0,0.050485437,0
LL,2021,Oct-21,20,-20,5,49902,3352,1860,32,2619,0.067171656,0.037273055,0.000641257,0.052482866
LL,2021,Oct-21,20,-20,10,80184,2039,501,42,180,0.025429013,0.006248129,0.000523795,0.002244837
LL,2021,Oct-21,25,-25,0,10250,1010,400,410,153,0.098536585,0.03902439,0.04,0.014926829
LL,2021,Oct-21,25,-25,5,12580,145,1400,0,799,0.011526232,0.111287758,0,0.063513514
LL,2021,Oct-21,25,-25,10,7500,0,600,0,86,0,0.08,0,0.011466667
LL,2021,Oct-21,15,-15,0,3860,18,0,0,64,0.004663212,0,0,0.016580311
LL,2021,Oct-21,25,-25,0,9000,1965,0,200,0,0.218333333,0,0.022222222,0
LL,2021,Oct-21,25,-25,10,1300,290,0,10,0,0.223076923,0,0.007692308,0
LL,2021,Nov-21,15,-15,5,7200,66,0,235,0,0.009166667,0,0.032638889,0
LL,2021,Nov-21,15,-15,10,22700,326,0,209,562,0.014361233,0,0.009207048,0.024757709
LL,2021,Nov-21,20,-20,0,5301,0,300,0,134,0,0.056593096,0,0.025278249
LL,2021,Nov-21,20,-20,5,136672,4029,3728,23,4728,0.029479337,0.027276984,0.000168286,0.034593772
LL,2021,Nov-21,20,-20,10,75767,879,4659,70,1968,0.011601357,0.061491151,0.000923885,0.025974369
LL,2021,Nov-21,25,-25,5,49650,3082,3400,0,1748,0.062074522,0.068479355,0,0.035206445
LL,2021,Nov-21,25,-25,10,75096,270,9360,72,871,0.003595398,0.12464046,0.000958773,0.011598487
LL,2021,Nov-21,25,-25,0,21200,6710,0,610,0,0.316509434,0,0.028773585,0
LL,2021,Dec-21,15,-15,0,7580,1184,0,0,0,0.156200528,0,0,0
LL,2021,Dec-21,15,-15,5,8640,129,65,25,40,0.014930556,0.007523148,0.002893519,0.00462963
LL,2021,Dec-21,15,-15,10,47624,379,105,885,320,0.007958172,0.002204771,0.018583067,0.006719301
LL,2021,Dec-21,20,-20,5,52020,1619,125,0,1128,0.031122645,0.002402922,0,0.021683968
LL,2021,Dec-21,20,-20,10,59189,1323,388,0,526,0.022352126,0.006555272,0,0.008886786
LL,2021,Dec-21,25,-25,10,144782,254,19198,165,1527,0.001754362,0.132599356,0.001139644,0.010546891
LL,2022,Jan-22,20,-20,5,19808,2105,0,0,131,0.106270194,0,0,0.006613489
LL,2022,Jan-22,20,-20,10,61654,682,30,169,217,0.011061732,0.000486586,0.002741104,0.003519642
LL,2022,Jan-22,25,-25,0,13130,2483,0,0,370,0.189108911,0,0,0.028179741
LL,2022,Jan-22,25,-25,5,8336,448,0,0,91,0.053742802,0,0,0.010916507
LL,2022,Jan-22,25,-25,10,50092,1251,3039,55,350,0.024974048,0.06066837,0.00109798,0.006987144
LL,2022,Feb-22,15,-15,0,3500,55,2459,77,149,0.015714286,0.702571429,0.022,0.042571429
LL,2022,Feb-22,15,-15,5,35448,465,100,55,38,0.013117806,0.002821034,0.001551568,0.001071993
LL,2022,Feb-22,15,-15,10,8656,242,75,35,107,0.027957486,0.00866451,0.004043438,0.012361368
LL,2022,Feb-22,20,-20,5,1330,23,0,0,0,0.017293233,0,0,0
LL,2022,Feb-22,20,-20,10,51118,2171,217,1039,60,0.042470363,0.00424508,0.020325521,0.001173755
LL,2022,Feb-22,25,-25,5,27417,1314,0,0,559,0.047926469,0,0,0.02038881
LL,2022,Feb-22,25,-25,10,32928,529,25,492,60,0.016065355,0.000759232,0.014941691,0.001822157
LL,2022,Mar-22,25,-25,15,7344,0,0,0,0,0,0,0,0
LL,2022,Mar-22,15,-15,0,10010,400,0,0,281,0.03996004,0,0,0.028071928
LL,2022,Mar-22,15,-15,5,16252,486,0,240,0,0.029904012,0,0.014767413,0
LL,2022,Mar-22,15,-15,10,94758,9436,861,1673,21064,0.099579983,0.009086304,0.017655501,0.222292577
LL,2022,Mar-22,20,-20,0,10530,65,1299,0,418,0.00617284,0.123361823,0,0.039696106
LL,2022,Mar-22,20,-20,5,3780,95,272,44,225,0.025132275,0.071957672,0.011640212,0.05952381
LL,2022,Mar-22,15,-15,10,26184,281,135,205,0,0.010731745,0.00515582,0.007829209,0
LL,2022,Mar-22,20,-20,10,80429,5726,11622,2677,16093,0.071193226,0.144500118,0.033284014,0.20008952
LL,2022,Mar-22,25,-25,0,58740,6219,15896,186,1785,0.10587334,0.270616275,0.003166496,0.030388151
LL,2022,Mar-22,25,-25,5,2600,2043,0,0,0,0.785769231,0,0,0
LL,2022,Mar-22,25,-25,10,35184,7858,14464,255,719,0.223340155,0.411095953,0.007247613,0.020435425
LL,2022,Mar-22,15,-15,0,3900,660,0,255,0,0.169230769,0,0.065384615,0
LL,2022,Apr-22,25,-25,0,7800,2616,0,0,0,0.335384615,0,0,0
LL,2022,Apr-22,15,-15,0,11300,2930,0,80,110,0.259292035,0,0.007079646,0.009734513
LL,2022,Apr-22,15,-15,10,69105,3797,5682,5665,9672,0.054945373,0.082222705,0.081976702,0.139960929
LL,2022,Apr-22,20,-20,0,1544,158,0,0,210,0.102331606,0,0,0.136010363
LL,2022,Apr-22,25,-25,10,33882,85,16211,261,3212,0.002508707,0.478454637,0.007703205,0.094799599
LL,2022,Apr-22,25,-25,15,1848,177,0,0,0,0.095779221,0,0,0
LL,2022,May-22,15,-15,0,7800,2460,0,80,0,0.315384615,0,0.01025641,0
LL,2022,May-22,15,-15,5,42213,969,8325,7274,8543,0.022955014,0.197214128,0.172316585,0.202378414
LL,2022,May-22,15,-15,10,71363,1003,22458,5183,24235,0.014054902,0.314700895,0.072628673,0.339601754
LL,2022,May-22,20,-20,5,8258,208,4138,349,953,0.025187697,0.501089852,0.042262049,0.115403245
LL,2022,May-22,20,-20,10,136255,6817,9699,5791,6181,0.050031192,0.071182709,0.042501193,0.045363473
LL,2022,May-22,25,-25,10,438986,10578,252706,5434,14327,0.02409644,0.575658449,0.012378527,0.032636576
LL,2022,May-22,15,-15,10,26184,281,135,205,0,0.010731745,0.00515582,0.007829209,0
LL,2022,Jun-22,15,-15,0,7800,1316,18,350,0,0.168717949,0.002307692,0.044871795,0
LL,2022,Jun-22,15,-15,5,62595,889,30191,10111,23142,0.014202412,0.482322869,0.161530474,0.369710041
LL,2022,Jun-22,15,-15,10,3837,467,62,108,0,0.121709669,0.016158457,0.02814699,0
LL,2022,Jun-22,20,-20,5,41000,6766,13104,2434,5934,0.16502439,0.319609756,0.059365854,0.144731707
LL,2022,Jun-22,20,-20,10,139579,26696,6119,969,9787,0.191260863,0.043838973,0.006942305,0.070117998
LL,2022,Jun-22,25,-25,5,98000,510,99455,1835,6342,0.005204082,1.014846939,0.01872449,0.064714286
LL,2022,Jun-22,25,-25,10,359197,6705,260997,1200,3966,0.018666637,0.726612416,0.003340785,0.011041295
LL,2022,Jul-22,15,-15,5,2200,293,0,105,0,0.133181818,0,0.047727273,0
LL,2022,Jul-22,15,-15,10,41300,4584,0,1100,0,0.110992736,0,0.026634383,0
LL,2022,Jul-22,20,-20,5,29120,0,11009,1077,4342,0,0.378056319,0.03698489,0.149107143
LL,2022,Jul-22,20,-20,10,99415,7618,1035,3325,365,0.076628275,0.010410904,0.033445657,0.003671478
LL,2022,Jul-22,25,-25,0,68580,705,86109,1823,2911,0.010279965,1.2555993,0.026582094,0.042446777
LL,2022,Jul-22,25,-25,5,64120,430,59822,1609,4725,0.006706176,0.932969432,0.025093575,0.073689956
LL,2022,Jul-22,25,-25,10,118032,3014,27615,175,2012,0.025535448,0.233961976,0.001482649,0.017046225
LL,2022,Jul-22,25,-25,15,1750,138,0,250,0,0.078857143,0,0.142857143,0
LL,2022,Aug-22,25,-25,5,58000,267,103808,236,1620,0.004603448,1.789793103,0.004068966,0.027931034
LL,2022,Aug-22,15,-15,0,9600,2074,15,55,0,0.216041667,0.0015625,0.005729167,0
LL,2022,Aug-22,15,-15,10,1850,67,0,120,0,0.036216216,0,0.064864865,0
LL,2022,Aug-22,20,-20,0,7280,0,5372,428,269,0,0.737912088,0.058791209,0.036950549
LL,2022,Aug-22,20,-20,5,56811,661,41819,2750,2757,0.011635071,0.736107444,0.048406119,0.048529334
LL,2022,Aug-22,20,-20,10,86441,4802,222,158,938,0.055552342,0.002568226,0.001827836,0.010851332
LL,2022,Aug-22,25,-25,0,244100,1776,202721,4774,11788,0.007275707,0.830483408,0.019557558,0.048291684
LL,2022,Aug-22,25,-25,5,76860,258,38396,363,4252,0.003356753,0.499557637,0.004722873,0.055321364
LL,2022,Aug-22,25,-25,10,20945,0,1144,0,50,0,0.054619241,0,0.002387205
LL,2022,Aug-22,25,-25,0,14400,372,12949,173,129,0.025833333,0.899236111,0.012013889,0.008958333
LL,2022,Sep-22,15,-15,0,53350,19815,0,885,0,0.371415183,0,0.016588566,0
LL,2022,Sep-22,15,-15,5,1300,379,0,0,0,0.291538462,0,0,0
LL,2022,Sep-22,15,-15,10,38850,1007,0,1490,23,0.025920206,0,0.038352638,0.000592021
LL,2022,Sep-22,20,-20,0,184900,1638,82833,6659,10291,0.008858843,0.447988102,0.036014062,0.055657112
LL,2022,Sep-22,20,-20,5,55200,231,27326,1768,2305,0.004184783,0.495036232,0.032028986,0.041757246
LL,2022,Sep-22,20,-20,10,10800,596,0,43,0,0.055185185,0,0.003981481,0
LL,2022,Sep-22,25,-25,0,105800,944,68445,1412,5478,0.008922495,0.646928166,0.013345936,0.051776938
LL,2022,Sep-22,25,-25,5,11600,0,1965,86,1671,0,0.169396552,0.007413793,0.144051724
LL,2022,Oct-22,25,-25,15,3600,57,1712,0,48,0.015833333,0.475555556,0,0.013333333
LL,2022,Oct-22,15,-15,0,28131,12907,0,97,0,0.458817674,0,0.003448153,0
LL,2022,Oct-22,15,-15,5,5691,1743,0,293,0,0.306273063,0,0.051484801,0
LL,2022,Oct-22,20,-20,0,76812,411,17205,687,4457,0.005350726,0.223988439,0.008943915,0.058024788
LL,2022,Oct-22,20,-20,5,47437,392,7846,500,3081,0.008263592,0.165398318,0.010540296,0.064949301
LL,2022,Oct-22,20,-20,10,73750,1739,0,721,0,0.023579661,0,0.009776271,0
LL,2022,Oct-22,25,-25,0,12563,1767,0,0,0,0.140651118,0,0,0
LL,2022,Oct-22,25,-25,5,3700,0,220,0,45,0,0.059459459,0,0.012162162
LL,2022,Oct-22,25,-25,10,120729,1117,23,110,1308,0.009252127,0.000190509,0.000911132,0.010834182
LL,2022,Oct-22,25,-25,15,14960,0,0,0,0,0,0,0,0
LL,2022,Nov-22,25,-25,0,18000,6881,0,51,2112,0.382277778,0,0.002833333,0.117333333
LL,2022,Nov-22,15,-15,10,45000,670,0,300,8790,0.014888889,0,0.006666667,0.195333333
LL,2022,Nov-22,20,-20,0,18588,5170,0,309,0,0.278136432,0,0.016623628,0
LL,2022,Nov-22,20,-20,5,5010,143,390,35,117,0.028542914,0.077844311,0.006986028,0.023353293
LL,2022,Nov-22,20,-20,10,55835,841,0,21,240,0.015062237,0,0.000376108,0.004298379
LL,2022,Nov-22,25,-25,0,10882,5035,0,36,0,0.462690682,0,0.003308215,0
LL,2022,Nov-22,25,-25,5,6601,705,0,348,0,0.106802,0,0.052719285,0
LL,2022,Nov-22,25,-25,10,46768,1164,0,8,454,0.024888813,0,0.000171057,0.009707492
LL,2022,Nov-22,25,-25,15,2176,0,0,0,0,0,0,0,0
LL,2022,Nov-22,20,-20,0,2300,625,0,0,0,0.27173913,0,0,0
LL,2022,Dec-22,25,-25,0,22444,5834,0,0,0,0.25993584,0,0,0
LL,2022,Dec-22,15,-15,10,2340,23,0,0,0,0.00982906,0,0,0
LL,2022,Dec-22,20,-20,0,1200,223,0,0,0,0.185833333,0,0,0
LL,2022,Dec-22,20,-20,5,3000,1846,0,0,0,0.615333333,0,0,0
LL,2022,Dec-22,20,-20,10,69086,3650,104,50,419,0.052832701,0.00150537,0.000723736,0.006064905
LL,2022,Dec-22,25,-25,0,4000,127,0,0,276,0.03175,0,0,0.069
LL,2022,Dec-22,25,-25,10,94603,1112,58,80,40,0.011754384,0.000613088,0.000845639,0.00042282
LL,2022,Dec-22,25,-25,15,3000,1532,0,0,0,0.510666667,0,0,0
LL,2022,Dec-22,15,-15,0,5106,516,0,0,0,0.101057579,0,0,0
LL,2022,Dec-22,20,-20,0,4800,2197,0,51,70,0.457708333,0,0.010625,0.014583333
LL,2022,Dec-22,20,-20,10,1200,149,0,0,0,0.124166667,0,0,0
LL,2022,Dec-22,25,-25,0,4800,2147,0,0,0,0.447291667,0,0,0
LL,2022,Dec-22,25,-25,10,2400,1755,0,0,0,0.73125,0,0,0
