"Gear
Group",Year,Time,Lat,Latd,Lon,Effort,SWO,ALB,YFT,BET,CPUE-SWO,CPUE-ALB,CPUE-YFT,CPUE-BET
LL,2013,13-Jun,32,-32,15,1500,189,363,32,60,0.126,0.242,0.021333333,0.04
LL,2013,13-Jun,33,-33,9,1404,259,368,0,210,0.184472934,0.262108262,0,0.14957265
LL,2013,13-Jun,33,-33,10,2808,1466,1469,37,390,0.522079772,0.523148148,0.013176638,0.138888889
LL,2013,13-Jun,33,-33,12,3200,400,429,120,350,0.125,0.1340625,0.0375,0.109375
LL,2013,13-Jun,33,-33,13,3400,1158,397,95,307,0.340588235,0.116764706,0.027941176,0.090294118
LL,2013,13-Jun,34,-34,10,2814,382,438,0,415,0.135749822,0.15565032,0,0.147476901
LL,2013,13-Jun,34,-34,12,1407,264,85,0,150,0.187633262,0.060412225,0,0.106609808
LL,2013,13-Jun,34,-34,13,4000,1646,445,148,492,0.4115,0.11125,0.037,0.123
LL,2013,13-Jun,34,-34,14,1500,795,560,114,90,0.53,0.373333333,0.076,0.06
LL,2013,13-Jun,35,-35,12,1407,199,172,0,400,0.141435679,0.122245913,0,0.284292822
LL,2013,13-Jul,30,-30,12,9507,3712,2710,70,1840,0.390449143,0.285053119,0.007362996,0.193541601
LL,2013,13-Jul,30,-30,13,20749,4043,9932,576,8570,0.194852764,0.478673671,0.027760374,0.413031953
LL,2013,13-Jul,30,-30,14,6150,2605,1633,0,875,0.423577236,0.265528455,0,0.142276423
LL,2013,13-Jul,31,-31,11,1700,1288,473,0,126,0.757647059,0.278235294,0,0.074117647
LL,2013,13-Jul,31,-31,12,1500,991,0,0,50,0.660666667,0,0,0.033333333
LL,2013,13-Jul,31,-31,13,6200,2163,1535,28,1045,0.348870968,0.247580645,0.004516129,0.168548387
LL,2013,13-Jul,31,-31,15,2200,289,294,0,0,0.131363636,0.133636364,0,0
LL,2013,13-Jul,32,-32,11,1700,1304,515,77,528,0.767058824,0.302941176,0.045294118,0.310588235
LL,2013,13-Jul,32,-32,12,3000,1092,432,0,150,0.364,0.144,0,0.05
LL,2013,13-Jul,32,-32,13,1700,451,299,34,210,0.265294118,0.175882353,0.02,0.123529412
LL,2013,13-Jul,32,-32,14,2800,882,417,0,270,0.315,0.148928571,0,0.096428571
LL,2013,13-Jul,32,-32,15,1700,603,584,37,900,0.354705882,0.343529412,0.021764706,0.529411765
LL,2013,13-Jul,33,-33,16,1000,497,2284,237,0,0.497,2.284,0.237,0
LL,2013,13-Jul,33,-33,17,3500,1030,1076,159,170,0.294285714,0.307428571,0.045428571,0.048571429
LL,2013,13-Jul,34,-34,15,2500,974,136,0,0,0.3896,0.0544,0,0
LL,2013,13-Jul,34,-34,16,9700,3340,3935,582,860,0.344329897,0.405670103,0.06,0.088659794
LL,2013,13-Jul,34,-34,17,8400,1511,4310,709,158,0.179880952,0.513095238,0.084404762,0.018809524
LL,2013,13-Jul,34,-34,18,3000,309,696,0,40,0.103,0.232,0,0.013333333
LL,2013,13-Jul,35,-35,15,1500,468,41,272,10,0.312,0.027333333,0.181333333,0.006666667
LL,2013,13-Jul,35,-35,16,4000,1172,1501,75,255,0.293,0.37525,0.01875,0.06375
LL,2013,13-Jul,35,-35,17,3850,704,616,574,110,0.182857143,0.16,0.149090909,0.028571429
LL,2013,13-Jul,35,-35,18,4500,391,936,931,540,0.086888889,0.208,0.206888889,0.12
LL,2013,13-Jul,35,-35,19,900,0,283,57,0,0,0.314444444,0.063333333,0
LL,2013,13-Jul,36,-36,15,1500,476,90,75,130,0.317333333,0.06,0.05,0.086666667
LL,2013,13-Jul,36,-36,16,3000,487,819,133,140,0.162333333,0.273,0.044333333,0.046666667
LL,2013,13-Aug,28,-28,9,1407,0,462,0,12,0,0.328358209,0,0.008528785
LL,2013,13-Aug,29,-29,9,16792,3630,11645,125,1410,0.216174369,0.693484993,0.007444021,0.083968556
LL,2013,13-Aug,29,-29,10,14021,2815,8354,72,2084,0.200770273,0.595820555,0.005135154,0.148634192
LL,2013,13-Aug,30,-30,10,2607,504,771,68,615,0.193325662,0.295742232,0.026083621,0.235903337
LL,2013,13-Aug,30,-30,11,1407,228,146,0,300,0.162046908,0.10376688,0,0.213219616
LL,2013,13-Aug,30,-30,12,1407,353,0,0,215,0.250888415,0,0,0.152807392
LL,2013,13-Aug,31,-31,11,1200,197,90,34,380,0.164166667,0.075,0.028333333,0.316666667
LL,2013,13-Aug,31,-31,13,3300,1132,367,0,1200,0.343030303,0.111212121,0,0.363636364
LL,2013,13-Aug,31,-31,15,1407,272,0,0,8,0.193319119,0,0,0.005685856
LL,2013,13-Aug,34,-34,16,1000,304,198,0,0,0.304,0.198,0,0
LL,2013,13-Aug,34,-34,17,15000,2264,3882,437,3150,0.150933333,0.2588,0.029133333,0.21
LL,2013,13-Aug,35,-35,17,3000,428,829,195,980,0.142666667,0.276333333,0.065,0.326666667
LL,2013,13-Sep,27,-27,7,1506,170,1042,61,20,0.112881806,0.69189907,0.040504648,0.013280212
LL,2013,13-Sep,27,-27,8,3000,782,5203,57,195,0.260666667,1.734333333,0.019,0.065
LL,2013,13-Sep,28,-28,7,2780,205,1389,0,40,0.073741007,0.499640288,0,0.014388489
LL,2013,13-Sep,28,-28,8,6000,1270,3758,44,370,0.211666667,0.626333333,0.007333333,0.061666667
LL,2013,13-Sep,28,-28,9,4500,2093,1651,0,126,0.465111111,0.366888889,0,0.028
LL,2013,13-Sep,29,-29,7,1390,111,964,0,12,0.079856115,0.69352518,0,0.008633094
LL,2013,13-Sep,29,-29,8,8890,2016,4062,34,631,0.226771654,0.456917885,0.003824522,0.070978628
LL,2013,13-Sep,29,-29,9,2850,816,1429,0,200,0.286315789,0.501403509,0,0.070175439
LL,2013,13-Sep,29,-29,10,3900,1184,1333,0,130,0.303589744,0.341794872,0,0.033333333
LL,2013,13-Sep,29,-29,11,22400,4421,9246,124,2005,0.197366071,0.412767857,0.005535714,0.089508929
LL,2013,13-Sep,30,-30,12,1300,303,311,0,200,0.233076923,0.239230769,0,0.153846154
LL,2013,13-Sep,32,-32,9,1390,88,46,0,56,0.063309353,0.033093525,0,0.04028777
LL,2013,13-Sep,34,-34,17,4300,216,312,69,290,0.050232558,0.07255814,0.016046512,0.06744186
LL,2013,13-Sep,35,-35,18,1400,0,0,45,80,0,0,0.032142857,0.057142857
LL,2013,13-Sep,36,-36,19,3600,975,2696,2575,780,0.270833333,0.748888889,0.715277778,0.216666667
LL,2013,13-Oct,26,-26,9,3996,245,1023,0,130,0.061311311,0.256006006,0,0.032532533
LL,2013,13-Oct,26,-26,10,27621,4690,24778,0,2064,0.169798342,0.897071069,0,0.074725752
LL,2013,13-Oct,26,-26,11,1100,263,848,0,60,0.239090909,0.770909091,0,0.054545455
LL,2013,13-Oct,27,-27,7,10542,846,11144,61,520,0.080250427,1.057104914,0.005786378,0.049326504
LL,2013,13-Oct,27,-27,9,3060,486,2094,0,145,0.158823529,0.684313725,0,0.047385621
LL,2013,13-Oct,27,-27,10,15350,4230,7075,0,1014,0.275570033,0.460912052,0,0.066058632
LL,2013,13-Oct,28,-28,10,2350,342,763,0,150,0.145531915,0.324680851,0,0.063829787
LL,2013,13-Oct,29,-29,11,1250,211,283,0,25,0.1688,0.2264,0,0.02
LL,2013,13-Oct,30,-30,11,1250,243,68,28,24,0.1944,0.0544,0.0224,0.0192
LL,2013,13-Oct,36,-36,19,6600,757,907,1130,100,0.11469697,0.137424242,0.171212121,0.015151515
LL,2013,13-Nov,29,-29,10,1500,79,194,0,5,0.052666667,0.129333333,0,0.003333333
LL,2013,13-Nov,30,-30,14,9850,691,13673,0,519,0.070152284,1.388121827,0,0.052690355
LL,2013,13-Nov,32,-32,14,1500,0,43,0,25,0,0.028666667,0,0.016666667
LL,2013,13-Nov,33,-33,15,1500,118,34,0,20,0.078666667,0.022666667,0,0.013333333
LL,2013,13-Nov,35,-35,15,1500,114,35,0,40,0.076,0.023333333,0,0.026666667
LL,2013,13-Nov,35,-35,17,1100,0,0,0,12,0,0,0,0.010909091
LL,2013,13-Nov,35,-35,18,2200,164,226,260,15,0.074545455,0.102727273,0.118181818,0.006818182
LL,2013,13-Nov,35,-35,19,2600,1003,98,670,78,0.385769231,0.037692308,0.257692308,0.03
LL,2013,13-Nov,36,-36,19,6400,2834,63,2258,95,0.4428125,0.00984375,0.3528125,0.01484375
LL,2013,13-Dec,30,-30,13,6200,137,1921,0,160,0.022096774,0.30983871,0,0.025806452
LL,2013,13-Dec,30,-30,14,46400,2118,33364,57,1113,0.045646552,0.719051724,0.001228448,0.023987069
LL,2013,13-Dec,30,-30,15,4950,0,2260,0,0,0,0.456565657,0,0
LL,2013,13-Dec,31,-31,14,1500,72,119,0,60,0.048,0.079333333,0,0.04
LL,2013,13-Dec,31,-31,15,6700,322,1109,33,76,0.048059701,0.165522388,0.004925373,0.011343284
LL,2013,13-Dec,32,-32,14,3000,183,377,0,140,0.061,0.125666667,0,0.046666667
LL,2013,13-Dec,32,-32,16,2400,0,1468,0,20,0,0.611666667,0,0.008333333
LL,2013,13-Dec,33,-33,16,3600,334,546,0,20,0.092777778,0.151666667,0,0.005555556
LL,2014,14-Jan,29,-29,14,3108,0,2145,0,220,0,0.69015444,0,0.070785071
LL,2014,14-Jan,30,-30,14,31044,1403,21524,428,1678,0.045193918,0.693338487,0.013786883,0.054052313
LL,2014,14-Jan,30,-30,15,1100,59,452,0,0,0.053636364,0.410909091,0,0
LL,2014,14-Jan,31,-31,14,2200,59,198,28,40,0.026818182,0.09,0.012727273,0.018181818
LL,2014,14-Jan,31,-31,15,2504,0,276,0,8,0,0.110223642,0,0.003194888
LL,2014,14-Jan,32,-32,15,1100,66,480,85,0,0.06,0.436363636,0.077272727,0
LL,2014,14-Jan,34,-34,17,3000,161,53,0,30,0.053666667,0.017666667,0,0.01
LL,2014,14-Jan,34,-34,18,8100,0,0,0,0,0,0,0,0
LL,2014,14-Jan,35,-35,18,11750,0,0,237,0,0,0,0.020170213,0
LL,2014,14-Jan,35,-35,19,10050,79,0,0,0,0.007860697,0,0,0
LL,2014,14-Feb,30,-30,14,4500,0,170,0,12,0,0.037777778,0,0.002666667
LL,2014,14-Feb,31,-31,15,1500,46,0,0,0,0.030666667,0,0,0
LL,2014,14-Feb,34,-34,14,1500,0,0,0,0,0,0,0,0
LL,2014,14-Feb,34,-34,17,1500,0,34,0,0,0,0.022666667,0,0
LL,2014,14-Feb,34,-34,18,7850,111,0,3302,0,0.014140127,0,0.420636943,0
LL,2014,14-Feb,35,-35,18,21100,443,164,15279,28,0.020995261,0.007772512,0.724123223,0.001327014
LL,2014,14-Feb,35,-35,19,900,0,0,0,0,0,0,0,0
LL,2014,14-Feb,36,-36,19,1500,0,0,40,0,0,0,0.026666667,0
LL,2014,14-Mar,30,-30,13,1392,0,29,0,80,0,0.020833333,0,0.057471264
LL,2014,14-Mar,30,-30,14,1392,0,510,0,60,0,0.36637931,0,0.043103448
LL,2014,14-Mar,31,-31,15,1392,0,432,0,22,0,0.310344828,0,0.015804598
LL,2014,14-Mar,32,-32,14,1392,51,235,129,550,0.036637931,0.168821839,0.092672414,0.395114943
LL,2014,14-Mar,33,-33,15,1554,191,98,0,220,0.122908623,0.063063063,0,0.141570142
LL,2014,14-Mar,34,-34,17,2050,39,0,170,0,0.01902439,0,0.082926829,0
LL,2014,14-Mar,34,-34,18,12250,329,158,1554,72,0.026857143,0.012897959,0.126857143,0.005877551
LL,2014,14-Mar,35,-35,18,25592,1639,287,3537,120,0.064043451,0.011214442,0.138207252,0.004688965
LL,2014,14-Mar,35,-35,19,4950,632,0,723,24,0.127676768,0,0.146060606,0.004848485
LL,2014,14-Mar,36,-36,19,1300,0,0,28,0,0,0,0.021538462,0
LL,2014,14-Apr,33,-33,17,2100,0,0,0,0,0,0,0,0
LL,2014,14-Apr,34,-34,16,5200,2638,339,153,155,0.507307692,0.065192308,0.029423077,0.029807692
LL,2014,14-Apr,34,-34,17,3500,129,130,148,16,0.036857143,0.037142857,0.042285714,0.004571429
LL,2014,14-Apr,34,-34,18,11500,174,0,176,73,0.015130435,0,0.015304348,0.006347826
LL,2014,14-Apr,35,-35,17,1200,250,79,101,20,0.208333333,0.065833333,0.084166667,0.016666667
LL,2014,14-Apr,35,-35,18,22200,2170,227,3752,220,0.097747748,0.010225225,0.169009009,0.00990991
LL,2014,14-Apr,35,-35,19,11600,828,208,1215,20,0.07137931,0.017931034,0.104741379,0.001724138
LL,2014,14-Apr,36,-36,19,10000,786,168,427,30,0.0786,0.0168,0.0427,0.003
LL,2014,14-May,31,-31,14,2200,822,384,96,175,0.373636364,0.174545455,0.043636364,0.079545455
LL,2014,14-May,31,-31,15,3300,1612,396,28,525,0.488484848,0.12,0.008484848,0.159090909
LL,2014,14-May,32,-32,14,3500,1086,774,28,340,0.310285714,0.221142857,0.008,0.097142857
LL,2014,14-May,32,-32,15,14700,9924,4501,782,4460,0.675102041,0.306190476,0.053197279,0.303401361
LL,2014,14-May,33,-33,15,9600,2962,2206,740,1010,0.308541667,0.229791667,0.077083333,0.105208333
LL,2014,14-May,33,-33,16,11900,3796,3735,1285,874,0.318991597,0.313865546,0.107983193,0.073445378
LL,2014,14-May,33,-33,17,1300,0,0,0,0,0,0,0,0
LL,2014,14-May,34,-34,16,2600,1645,418,305,62,0.632692308,0.160769231,0.117307692,0.023846154
LL,2014,14-May,34,-34,17,12850,741,489,695,117,0.05766537,0.038054475,0.054085603,0.009105058
LL,2014,14-May,34,-34,18,18650,0,0,446,22,0,0,0.023914209,0.001179625
LL,2014,14-May,35,-35,17,2400,197,51,81,40,0.082083333,0.02125,0.03375,0.016666667
LL,2014,14-May,35,-35,18,3900,67,77,297,30,0.017179487,0.01974359,0.076153846,0.007692308
LL,2014,14-May,35,-35,19,3900,0,0,0,0,0,0,0,0
LL,2014,14-Jun,28,-28,11,1560,95,410,163,188,0.060897436,0.262820513,0.104487179,0.120512821
LL,2014,14-Jun,29,-29,11,6084,1496,3033,258,785,0.245890861,0.49852071,0.042406312,0.129026956
LL,2014,14-Jun,29,-29,12,1560,401,1425,102,320,0.257051282,0.913461538,0.065384615,0.205128205
LL,2014,14-Jun,30,-30,11,1248,204,1264,0,280,0.163461538,1.012820513,0,0.224358974
LL,2014,14-Jun,30,-30,12,6880,2437,3644,514,1850,0.354215116,0.529651163,0.074709302,0.268895349
LL,2014,14-Jun,30,-30,13,11450,7145,2232,288,2860,0.624017467,0.194934498,0.025152838,0.249781659
LL,2014,14-Jun,30,-30,14,7304,1421,1515,0,1282,0.194550931,0.207420591,0,0.175520263
LL,2014,14-Jun,31,-31,13,4650,2862,972,17,960,0.615483871,0.209032258,0.003655914,0.206451613
LL,2014,14-Jun,31,-31,14,1100,132,28,0,175,0.12,0.025454545,0,0.159090909
LL,2014,14-Jun,31,-31,15,3432,497,680,0,360,0.14481352,0.198135198,0,0.104895105
LL,2014,14-Jun,32,-32,14,4250,1572,661,350,635,0.369882353,0.155529412,0.082352941,0.149411765
LL,2014,14-Jun,32,-32,15,4900,1166,220,199,780,0.237959184,0.044897959,0.040612245,0.159183673
LL,2014,14-Jun,33,-33,14,1100,1053,226,226,400,0.957272727,0.205454545,0.205454545,0.363636364
LL,2014,14-Jun,33,-33,15,11750,5357,2767,2178,3430,0.455914894,0.235489362,0.185361702,0.291914894
LL,2014,14-Jun,33,-33,16,14090,5140,4997,1218,2235,0.364797729,0.354648687,0.086444287,0.158623137
LL,2014,14-Jun,33,-33,17,1000,0,0,0,0,0,0,0,0
LL,2014,14-Jun,34,-34,16,6700,3161,3624,1777,740,0.471791045,0.540895522,0.265223881,0.110447761
LL,2014,14-Jun,34,-34,17,21350,1670,1502,1068,677,0.078220141,0.070351288,0.050023419,0.031709602
LL,2014,14-Jun,34,-34,18,17550,137,328,661,132,0.007806268,0.018689459,0.037663818,0.007521368
LL,2014,14-Jun,35,-35,17,1500,382,305,226,80,0.254666667,0.203333333,0.150666667,0.053333333
LL,2014,14-Jun,35,-35,18,4600,487,876,525,60,0.105869565,0.190434783,0.114130435,0.013043478
LL,2014,14-Jun,35,-35,19,5450,316,0,0,0,0.057981651,0,0,0
LL,2014,14-Jun,36,-36,19,3700,118,0,0,0,0.031891892,0,0,0
LL,2014,14-Jul,27,-27,10,3300,66,955,28,600,0.02,0.289393939,0.008484848,0.181818182
LL,2014,14-Jul,28,-28,7,1560,507,339,0,45,0.325,0.217307692,0,0.028846154
LL,2014,14-Jul,28,-28,9,3120,305,397,0,100,0.09775641,0.12724359,0,0.032051282
LL,2014,14-Jul,28,-28,11,1100,99,226,0,300,0.09,0.205454545,0,0.272727273
LL,2014,14-Jul,29,-29,8,1560,242,156,0,300,0.155128205,0.1,0,0.192307692
LL,2014,14-Jul,29,-29,9,1710,57,167,0,160,0.033333333,0.097660819,0,0.093567251
LL,2014,14-Jul,29,-29,11,1560,796,314,0,50,0.51025641,0.201282051,0,0.032051282
LL,2014,14-Jul,30,-30,8,7800,1817,2851,0,1035,0.232948718,0.365512821,0,0.132692308
LL,2014,14-Jul,30,-30,9,1560,392,1133,54,130,0.251282051,0.726282051,0.034615385,0.083333333
LL,2014,14-Jul,30,-30,11,3120,226,462,0,135,0.072435897,0.148076923,0,0.043269231
LL,2014,14-Jul,30,-30,13,1100,395,68,0,150,0.359090909,0.061818182,0,0.136363636
LL,2014,14-Jul,30,-30,14,12300,2513,2170,85,4950,0.204308943,0.176422764,0.006910569,0.402439024
LL,2014,14-Jul,31,-31,11,1710,392,221,0,80,0.229239766,0.129239766,0,0.046783626
LL,2014,14-Jul,31,-31,14,12400,4241,1565,220,3630,0.342016129,0.126209677,0.017741935,0.292741935
LL,2014,14-Jul,31,-31,15,1500,99,277,0,120,0.066,0.184666667,0,0.08
LL,2014,14-Jul,32,-32,14,1500,151,220,0,60,0.100666667,0.146666667,0,0.04
LL,2014,14-Jul,33,-33,14,1000,88,50,0,24,0.088,0.05,0,0.024
LL,2014,14-Jul,33,-33,15,1500,53,107,0,120,0.035333333,0.071333333,0,0.08
LL,2014,14-Jul,34,-34,16,4000,1442,416,250,320,0.3605,0.104,0.0625,0.08
LL,2014,14-Jul,34,-34,17,15900,1063,2477,2938,1287,0.066855346,0.155786164,0.184779874,0.080943396
LL,2014,14-Jul,34,-34,18,20700,0,112,258,48,0,0.005410628,0.012463768,0.002318841
LL,2014,14-Jul,35,-35,16,4500,1649,1427,3145,2060,0.366444444,0.317111111,0.698888889,0.457777778
LL,2014,14-Jul,35,-35,17,14100,4570,3398,6143,3150,0.324113475,0.240992908,0.435673759,0.223404255
LL,2014,14-Jul,35,-35,18,17250,3682,1672,3461,1020,0.213449275,0.096927536,0.200637681,0.059130435
LL,2014,14-Jul,35,-35,19,11250,0,0,79,0,0,0,0.007022222,0
LL,2014,14-Jul,36,-36,19,4800,2447,322,712,85,0.509791667,0.067083333,0.148333333,0.017708333
LL,2014,14-Aug,27,-27,7,1710,316,415,0,80,0.184795322,0.242690058,0,0.046783626
LL,2014,14-Aug,27,-27,8,3270,1086,779,0,130,0.332110092,0.2382263,0,0.039755352
LL,2014,14-Aug,30,-30,14,3500,693,1706,0,60,0.198,0.487428571,0,0.017142857
LL,2014,14-Aug,30,-30,15,800,355,577,0,20,0.44375,0.72125,0,0.025
LL,2014,14-Aug,31,-31,14,3410,326,627,49,60,0.095601173,0.183870968,0.014369501,0.017595308
LL,2014,14-Aug,31,-31,15,1600,441,250,0,60,0.275625,0.15625,0,0.0375
LL,2014,14-Aug,32,-32,14,2810,617,1321,0,430,0.219572954,0.470106762,0,0.153024911
LL,2014,14-Aug,32,-32,16,1900,434,509,0,110,0.228421053,0.267894737,0,0.057894737
LL,2014,14-Aug,33,-33,14,2300,526,96,0,40,0.228695652,0.04173913,0,0.017391304
LL,2014,14-Aug,33,-33,16,5700,653,1927,0,108,0.114561404,0.338070175,0,0.018947368
LL,2014,14-Aug,33,-33,17,6800,539,1893,283,850,0.079264706,0.278382353,0.041617647,0.125
LL,2014,14-Aug,34,-34,15,1500,787,236,0,80,0.524666667,0.157333333,0,0.053333333
LL,2014,14-Aug,34,-34,17,8600,1243,2342,258,1160,0.144534884,0.272325581,0.03,0.134883721
LL,2014,14-Aug,34,-34,18,10000,0,0,0,0,0,0,0,0
LL,2014,14-Aug,35,-35,15,1500,84,176,0,160,0.056,0.117333333,0,0.106666667
LL,2014,14-Aug,35,-35,16,4900,1103,289,128,500,0.225102041,0.058979592,0.026122449,0.102040816
LL,2014,14-Aug,35,-35,17,12900,1599,6345,819,4540,0.123953488,0.491860465,0.063488372,0.351937984
LL,2014,14-Aug,35,-35,18,57900,5703,56664,4736,21289,0.098497409,0.97865285,0.0817962,0.367685665
LL,2014,14-Aug,35,-35,19,10600,196,297,197,40,0.018490566,0.028018868,0.018584906,0.003773585
LL,2014,14-Aug,36,-36,17,1500,86,226,0,180,0.057333333,0.150666667,0,0.12
LL,2014,14-Aug,36,-36,19,8854,3005,3478,2546,530,0.339394624,0.392816806,0.287553648,0.05985995
LL,2014,14-Aug,37,-37,19,1350,111,20,43,0,0.082222222,0.014814815,0.031851852,0
LL,2014,14-Sep,30,-30,12,1200,237,0,0,0,0.1975,0,0,0
LL,2014,14-Sep,30,-30,14,5600,382,1644,0,140,0.068214286,0.293571429,0,0.025
LL,2014,14-Sep,30,-30,15,14500,961,7921,0,524,0.066275862,0.546275862,0,0.036137931
LL,2014,14-Sep,31,-31,14,5200,250,1639,0,124,0.048076923,0.315192308,0,0.023846154
LL,2014,14-Sep,31,-31,15,5300,520,1170,60,140,0.098113208,0.220754717,0.011320755,0.026415094
LL,2014,14-Sep,32,-32,15,1300,316,0,0,0,0.243076923,0,0,0
LL,2014,14-Sep,33,-33,16,7224,175,2479,0,182,0.024224806,0.343161683,0,0.025193798
LL,2014,14-Sep,33,-33,17,3120,136,1634,0,155,0.043589744,0.523717949,0,0.049679487
LL,2014,14-Sep,34,-34,14,1350,132,0,0,50,0.097777778,0,0,0.037037037
LL,2014,14-Sep,34,-34,16,1404,129,186,0,80,0.091880342,0.132478632,0,0.056980057
LL,2014,14-Sep,34,-34,17,9528,542,1636,61,296,0.056884971,0.17170445,0.006402183,0.031066331
LL,2014,14-Sep,34,-34,18,7100,0,0,0,25,0,0,0,0.003521127
LL,2014,14-Sep,35,-35,16,1100,66,28,34,10,0.06,0.025454545,0.030909091,0.009090909
LL,2014,14-Sep,35,-35,17,2800,59,227,0,90,0.021071429,0.081071429,0,0.032142857
LL,2014,14-Sep,35,-35,18,10754,1039,2744,1475,1340,0.096615213,0.25516087,0.137158267,0.124604798
LL,2014,14-Sep,35,-35,19,11104,757,915,1824,581,0.068173631,0.082402738,0.16426513,0.052323487
LL,2014,14-Sep,36,-36,16,1200,,,,,0,0,0,0
LL,2014,14-Sep,36,-36,18,3704,32,1339,738,515,0.008639309,0.36150108,0.19924406,0.139038877
LL,2014,14-Sep,36,-36,19,13804,780,2718,3313,1235,0.056505361,0.196899449,0.240002898,0.089466821
LL,2014,14-Oct,30,-30,14,8000,488,2268,45,175,0.061,0.2835,0.005625,0.021875
LL,2014,14-Oct,30,-30,15,7850,1100,2790,0,213,0.140127389,0.355414013,0,0.027133758
LL,2014,14-Oct,31,-31,15,6650,238,1780,0,100,0.035789474,0.267669173,0,0.015037594
LL,2014,14-Oct,32,-32,13,1200,33,85,0,60,0.0275,0.070833333,0,0.05
LL,2014,14-Oct,32,-32,16,1200,0,94,0,0,0,0.078333333,0,0
LL,2014,14-Oct,33,-33,14,1200,186,106,0,15,0.155,0.088333333,0,0.0125
LL,2014,14-Oct,33,-33,15,1300,158,0,0,10,0.121538462,0,0,0.007692308
LL,2014,14-Oct,34,-34,17,2600,0,0,198,25,0,0,0.076153846,0.009615385
LL,2014,14-Oct,34,-34,18,2300,0,94,211,25,0,0.040869565,0.09173913,0.010869565
LL,2014,14-Oct,35,-35,16,1250,87,67,0,20,0.0696,0.0536,0,0.016
LL,2014,14-Oct,35,-35,17,1300,66,79,0,20,0.050769231,0.060769231,0,0.015384615
LL,2014,14-Oct,35,-35,18,34530,9028,3713,22346,2012,0.261453808,0.107529684,0.647147408,0.058268173
LL,2014,14-Oct,35,-35,19,16400,3254,1722,12779,980,0.198414634,0.105,0.779207317,0.059756098
LL,2014,14-Oct,36,-36,18,2200,292,341,1668,300,0.132727273,0.155,0.758181818,0.136363636
LL,2014,14-Oct,36,-36,19,12004,4151,1881,11476,305,0.3458014,0.156697767,0.956014662,0.025408197
LL,2014,14-Oct,37,-37,18,1100,362,0,622,75,0.329090909,0,0.565454545,0.068181818
LL,2014,14-Nov,30,-30,14,16100,711,8808,51,552,0.044161491,0.547080745,0.003167702,0.034285714
LL,2014,14-Nov,30,-30,15,13750,533,9458,79,772,0.038763636,0.687854545,0.005745455,0.056145455
LL,2014,14-Nov,34,-34,18,9450,0,0,246,8,0,0,0.026031746,0.000846561
LL,2014,14-Nov,35,-35,14,1750,0,0,0,0,0,0,0,0
LL,2014,14-Nov,35,-35,17,2650,0,0,68,70,0,0,0.025660377,0.026415094
LL,2014,14-Nov,35,-35,18,49810,2251,1689,24294,604,0.045191729,0.033908854,0.487733387,0.012126079
LL,2014,14-Nov,35,-35,19,23600,791,198,4561,423,0.033516949,0.008389831,0.193262712,0.017923729
LL,2014,14-Nov,36,-36,19,4000,142,90,745,26,0.0355,0.0225,0.18625,0.0065
LL,2014,14-Dec,30,-30,14,49458,1624,45829,45,6358,0.032835942,0.926624611,0.000909863,0.12855352
LL,2014,14-Dec,30,-30,15,1100,0,198,0,30,0,0.18,0,0.027272727
LL,2014,14-Dec,31,-31,15,1100,0,85,0,0,0,0.077272727,0,0
LL,2014,14-Dec,34,-34,17,2500,130,154,0,0,0.052,0.0616,0,0
LL,2014,14-Dec,34,-34,18,11750,0,0,62,0,0,0,0.005276596,0
LL,2014,14-Dec,35,-35,18,10800,164,0,452,10,0.015185185,0,0.041851852,0.000925926
LL,2014,14-Dec,35,-35,19,15900,266,0,657,0,0.01672956,0,0.041320755,0
LL,2014,14-Dec,36,-36,18,1400,62,0,238,60,0.044285714,0,0.17,0.042857143
LL,2014,14-Dec,36,-36,19,1000,0,0,0,0,0,0,0,0
LL,2014,14-Dec,37,-37,19,1400,67,0,199,90,0.047857143,0,0.142142857,0.064285714
LL,2014,14-Dec,39,-39,18,1000,0,0,0,0,0,0,0,0
LL,2015,15-Jan,30,-30,14,10500,293,2437,0,230,0.027904762,0.232095238,0,0.021904762
LL,2015,15-Jan,34,-34,18,10000,0,0,40,0,0,0,0.004,0
LL,2015,15-Jan,35,-35,18,5000,341,0,47,10,0.0682,0,0.0094,0.002
LL,2015,15-Jan,35,-35,19,15000,164,0,40,0,0.010933333,0,0.002666667,0
LL,2015,15-Jan,36,-36,19,3650,0,0,0,0,0,0,0,0
LL,2015,15-Feb,34,-34,18,9750,0,0,141,0,0,0,0.014461538,0
LL,2015,15-Feb,35,-35,18,15500,1345,124,3521,32,0.086774194,0.008,0.22716129,0.002064516
LL,2015,15-Feb,35,-35,19,8750,1787,0,4432,20,0.204228571,0,0.506514286,0.002285714
LL,2015,15-Feb,36,-36,19,2350,89,0,62,0,0.03787234,0,0.026382979,0
LL,2015,15-Mar,34,-34,17,13150,296,530,1222,134,0.022509506,0.040304183,0.092927757,0.010190114
LL,2015,15-Mar,34,-34,18,13340,318,731,585,390,0.023838081,0.054797601,0.043853073,0.029235382
LL,2015,15-Mar,35,-35,16,1400,228,41,69,35,0.162857143,0.029285714,0.049285714,0.025
LL,2015,15-Mar,35,-35,17,1400,62,0,0,30,0.044285714,0,0,0.021428571
LL,2015,15-Mar,35,-35,18,38256,1814,3565,7500,2070,0.047417399,0.093187997,0.196047679,0.054109159
